Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
10/11/13,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda3f,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63da,5.0,24.0,2.0,4.0,6.0,13.0,0.0,14.0,0.0,1.0,0.0,0.0,2013-14
10/11/13,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda3c,3.0,3.0,D,0.0,2.0,A,5fc451059280f04a4cad63e1,17.0,6.0,6.0,3.0,12.0,15.0,14.0,3.0,5.0,3.0,0.0,0.0,2013-14
10/11/13,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda3a,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63d7,31.0,8.0,14.0,4.0,5.0,15.0,11.0,4.0,1.0,2.0,0.0,0.0,2013-14
23/11/13,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda3b,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d4,9.0,10.0,4.0,4.0,10.0,14.0,5.0,6.0,0.0,3.0,0.0,0.0,2013-14
23/11/13,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda4d,3.0,3.0,D,1.0,2.0,A,5fc451059280f04a4cad63d5,18.0,11.0,12.0,5.0,16.0,15.0,6.0,7.0,4.0,3.0,0.0,0.0,2013-14
23/11/13,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda43,1.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63d8,9.0,21.0,3.0,5.0,11.0,9.0,8.0,8.0,3.0,1.0,0.0,0.0,2013-14
23/11/13,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda47,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63c8,15.0,9.0,2.0,2.0,8.0,11.0,11.0,4.0,2.0,1.0,0.0,1.0,2013-14
23/11/13,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda40,2.0,1.0,H,2.0,0.0,H,5fc451059280f04a4cad63da,21.0,10.0,5.0,2.0,8.0,7.0,6.0,5.0,0.0,1.0,0.0,0.0,2013-14
23/11/13,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda4b,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cf,17.0,11.0,5.0,3.0,11.0,5.0,3.0,7.0,2.0,1.0,0.0,1.0,2013-14
23/11/13,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda46,0.0,3.0,A,0.0,2.0,A,5fc451059280f04a4cad63d7,8.0,20.0,1.0,8.0,12.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,2013-14
24/11/13,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda41,2.0,2.0,D,1.0,2.0,A,5fc451059280f04a4cad63c9,14.0,16.0,4.0,5.0,15.0,14.0,2.0,8.0,4.0,2.0,0.0,0.0,2013-14
24/11/13,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda49,6.0,0.0,H,3.0,0.0,H,5fc451059280f04a4cad63c7,15.0,13.0,10.0,5.0,7.0,11.0,4.0,7.0,1.0,3.0,0.0,0.0,2013-14
25/11/13,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda4c,2.0,2.0,D,2.0,0.0,H,5fc451059280f04a4cad63cc,11.0,15.0,4.0,7.0,9.0,14.0,4.0,2.0,1.0,2.0,0.0,0.0,2013-14
30/11/13,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda4b,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63c9,13.0,7.0,4.0,1.0,14.0,12.0,7.0,6.0,2.0,1.0,0.0,0.0,2013-14
30/11/13,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda3d,0.0,3.0,A,0.0,1.0,A,5fc451059280f04a4cad63dd,10.0,15.0,4.0,6.0,6.0,8.0,3.0,3.0,0.0,3.0,0.0,0.0,2013-14
30/11/13,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda3c,4.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63ca,22.0,4.0,12.0,3.0,9.0,16.0,9.0,3.0,0.0,3.0,0.0,0.0,2013-14
30/11/13,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda35,2.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63d5,14.0,14.0,6.0,1.0,15.0,15.0,3.0,3.0,1.0,2.0,0.0,0.0,2013-14
30/11/13,5fc4529d9280f04a4cadda40,5fc4529d9280f04a4cadda47,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d7,10.0,13.0,3.0,3.0,12.0,14.0,5.0,4.0,1.0,2.0,0.0,0.0,2013-14
30/11/13,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda37,3.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63c7,23.0,10.0,12.0,0.0,11.0,8.0,6.0,3.0,3.0,2.0,0.0,0.0,2013-14
01/12/13,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda3b,3.0,1.0,H,0.0,1.0,A,5fc451059280f04a4cad63cc,16.0,9.0,7.0,1.0,15.0,14.0,8.0,4.0,1.0,4.0,0.0,0.0,2013-14
01/12/13,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda4d,3.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63cb,12.0,9.0,4.0,4.0,10.0,16.0,2.0,6.0,2.0,0.0,0.0,0.0,2013-14
01/12/13,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda43,3.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d4,22.0,9.0,7.0,4.0,7.0,8.0,5.0,4.0,1.0,0.0,0.0,0.0,2013-14
01/12/13,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda41,2.0,2.0,D,1.0,1.0,D,5fc451059280f04a4cad63da,10.0,8.0,4.0,3.0,9.0,15.0,7.0,7.0,1.0,3.0,0.0,0.0,2013-14
03/12/13,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda38,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63dd,10.0,11.0,5.0,2.0,10.0,9.0,3.0,4.0,1.0,2.0,0.0,0.0,2013-14
04/12/13,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda39,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d8,20.0,7.0,7.0,2.0,9.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,2013-14
04/12/13,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda49,1.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63d4,16.0,18.0,6.0,5.0,7.0,16.0,9.0,7.0,2.0,1.0,0.0,0.0,2013-14
04/12/13,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda40,5.0,1.0,H,3.0,0.0,H,5fc451059280f04a4cad63c8,28.0,14.0,12.0,5.0,10.0,6.0,4.0,0.0,3.0,1.0,0.0,0.0,2013-14
04/12/13,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda36,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63c7,18.0,15.0,6.0,4.0,12.0,12.0,7.0,4.0,2.0,0.0,0.0,0.0,2013-14
04/12/13,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda4c,2.0,3.0,A,0.0,1.0,A,5fc451059280f04a4cad63d0,21.0,6.0,9.0,3.0,9.0,13.0,8.0,2.0,3.0,2.0,0.0,0.0,2013-14
04/12/13,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda3e,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63cc,17.0,14.0,2.0,3.0,11.0,12.0,2.0,5.0,2.0,2.0,0.0,0.0,2013-14
04/12/13,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda46,3.0,4.0,A,1.0,2.0,A,5fc451059280f04a4cad63d5,12.0,19.0,3.0,5.0,15.0,14.0,6.0,5.0,4.0,3.0,0.0,0.0,2013-14
04/12/13,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda3a,3.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cb,13.0,14.0,5.0,3.0,4.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,2013-14
04/12/13,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda3f,2.0,3.0,A,0.0,2.0,A,5fc451059280f04a4cad63d7,12.0,15.0,1.0,5.0,8.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,2013-14
07/12/13,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda3e,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63ca,19.0,10.0,5.0,2.0,9.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,2013-14
07/12/13,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda38,4.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63cc,32.0,8.0,9.0,1.0,9.0,12.0,8.0,4.0,0.0,3.0,0.0,1.0,2013-14
07/12/13,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda3a,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63d8,8.0,9.0,4.0,3.0,11.0,18.0,4.0,4.0,0.0,2.0,0.0,0.0,2013-14
07/12/13,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda3f,1.0,1.0,D,1.0,1.0,D,5fc451059280f04a4cad63c8,15.0,13.0,4.0,3.0,6.0,9.0,5.0,4.0,0.0,2.0,0.0,0.0,2013-14
07/12/13,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda46,3.0,2.0,H,1.0,1.0,D,5fc451059280f04a4cad63d0,9.0,15.0,3.0,6.0,14.0,8.0,5.0,2.0,4.0,1.0,0.0,0.0,2013-14
07/12/13,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda49,1.0,2.0,A,1.0,1.0,D,5fc451059280f04a4cad63dd,11.0,22.0,4.0,5.0,14.0,9.0,4.0,10.0,2.0,0.0,0.0,0.0,2013-14
07/12/13,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda40,0.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63d4,26.0,8.0,12.0,3.0,10.0,6.0,10.0,3.0,1.0,3.0,0.0,0.0,2013-14
08/12/13,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda36,1.0,1.0,D,0.0,0.0,D,5fc451059280f04a4cad63cb,11.0,12.0,5.0,4.0,13.0,11.0,3.0,2.0,0.0,4.0,0.0,0.0,2013-14
08/12/13,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda4c,2.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63da,22.0,10.0,10.0,2.0,12.0,13.0,4.0,7.0,0.0,2.0,0.0,0.0,2013-14
09/12/13,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda39,1.0,1.0,D,0.0,1.0,A,5fc451059280f04a4cad63c7,11.0,9.0,2.0,2.0,8.0,7.0,12.0,1.0,3.0,3.0,0.0,0.0,2013-14
14/12/13,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda35,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63cb,11.0,12.0,3.0,2.0,16.0,12.0,8.0,6.0,2.0,1.0,0.0,0.0,2013-14
14/12/13,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda47,2.0,1.0,H,2.0,1.0,H,5fc451059280f04a4cad63d4,16.0,10.0,7.0,5.0,13.0,7.0,3.0,1.0,2.0,1.0,0.0,0.0,2013-14
14/12/13,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda37,4.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63c8,22.0,16.0,7.0,3.0,10.0,7.0,12.0,2.0,1.0,2.0,0.0,0.0,2013-14
14/12/13,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda3c,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63da,13.0,11.0,4.0,2.0,11.0,13.0,7.0,5.0,1.0,0.0,0.0,0.0,2013-14
14/12/13,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda3d,6.0,3.0,H,2.0,1.0,H,5fc451059280f04a4cad63c7,22.0,12.0,7.0,6.0,12.0,6.0,8.0,8.0,2.0,1.0,0.0,0.0,2013-14
14/12/13,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda3b,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63ca,16.0,8.0,5.0,3.0,10.0,16.0,11.0,3.0,1.0,2.0,0.0,0.0,2013-14
14/12/13,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda4b,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63d8,11.0,19.0,2.0,6.0,11.0,5.0,2.0,9.0,1.0,0.0,0.0,0.0,2013-14
15/12/13,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda41,0.0,3.0,A,0.0,2.0,A,5fc451059280f04a4cad63d7,17.0,14.0,6.0,5.0,15.0,8.0,3.0,4.0,4.0,2.0,0.0,0.0,2013-14
15/12/13,5fc4529d9280f04a4cadda40,5fc4529d9280f04a4cadda43,1.0,1.0,D,1.0,1.0,D,5fc451059280f04a4cad63cc,16.0,10.0,3.0,2.0,12.0,11.0,8.0,5.0,0.0,3.0,0.0,0.0,2013-14
15/12/13,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda4d,0.0,5.0,A,0.0,2.0,A,5fc451059280f04a4cad63d0,9.0,21.0,0.0,10.0,17.0,15.0,2.0,9.0,3.0,0.0,1.0,0.0,2013-14
21/12/13,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda3a,0.0,3.0,A,0.0,2.0,A,5fc451059280f04a4cad63c9,9.0,13.0,4.0,6.0,11.0,14.0,3.0,7.0,1.0,2.0,0.0,0.0,2013-14
21/12/13,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda3f,2.0,4.0,A,0.0,2.0,A,5fc451059280f04a4cad63cf,12.0,17.0,5.0,10.0,7.0,15.0,4.0,4.0,1.0,1.0,0.0,0.0,2013-14
21/12/13,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda3e,3.0,1.0,H,3.0,0.0,H,5fc451059280f04a4cad63cd,27.0,10.0,7.0,3.0,11.0,13.0,9.0,5.0,2.0,0.0,0.0,0.0,2013-14
21/12/13,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda38,3.0,1.0,H,2.0,0.0,H,5fc451059280f04a4cad63ca,21.0,4.0,8.0,1.0,7.0,16.0,8.0,2.0,1.0,4.0,0.0,0.0,2013-14
21/12/13,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda4c,2.0,1.0,H,0.0,0.0,D,5fc451059280f04a4cad63d1,12.0,14.0,2.0,4.0,13.0,17.0,6.0,7.0,1.0,5.0,0.0,0.0,2013-14
21/12/13,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda40,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63c7,18.0,14.0,4.0,5.0,13.0,10.0,6.0,7.0,2.0,1.0,1.0,0.0,2013-14
21/12/13,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda39,1.0,1.0,D,0.0,1.0,A,5fc451059280f04a4cad63d0,14.0,6.0,3.0,3.0,8.0,15.0,9.0,2.0,2.0,1.0,0.0,0.0,2013-14
22/12/13,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda49,2.0,3.0,A,1.0,1.0,D,5fc451059280f04a4cad63d7,12.0,13.0,5.0,3.0,10.0,18.0,2.0,5.0,1.0,1.0,0.0,0.0,2013-14
22/12/13,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda36,1.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63dd,13.0,14.0,3.0,6.0,11.0,10.0,4.0,8.0,1.0,0.0,0.0,0.0,2013-14
23/12/13,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda46,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63da,7.0,13.0,2.0,4.0,7.0,11.0,8.0,6.0,2.0,1.0,0.0,0.0,2013-14
26/12/13,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda47,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63cb,10.0,12.0,4.0,7.0,11.0,8.0,7.0,5.0,2.0,2.0,0.0,0.0,2013-14
26/12/13,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda3b,0.0,3.0,A,0.0,3.0,A,5fc451059280f04a4cad63d8,9.0,11.0,0.0,6.0,11.0,13.0,6.0,3.0,1.0,2.0,0.0,0.0,2013-14
26/12/13,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda43,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63ca,19.0,8.0,7.0,1.0,14.0,9.0,13.0,7.0,1.0,0.0,0.0,0.0,2013-14
26/12/13,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda4b,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63cd,26.0,13.0,9.0,6.0,11.0,7.0,11.0,2.0,1.0,0.0,1.0,0.0,2013-14
26/12/13,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda41,2.0,3.0,A,2.0,2.0,D,5fc451059280f04a4cad63cc,17.0,13.0,5.0,4.0,12.0,14.0,6.0,5.0,2.0,2.0,0.0,1.0,2013-14
26/12/13,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda4d,2.0,1.0,H,2.0,1.0,H,5fc451059280f04a4cad63dd,20.0,12.0,6.0,5.0,10.0,9.0,7.0,6.0,1.0,3.0,0.0,0.0,2013-14
26/12/13,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda3c,5.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63c7,27.0,11.0,8.0,3.0,10.0,8.0,8.0,2.0,1.0,1.0,0.0,2.0,2013-14
26/12/13,5fc4529d9280f04a4cadda40,5fc4529d9280f04a4cadda37,1.0,2.0,A,1.0,1.0,D,5fc451059280f04a4cad63d0,12.0,15.0,3.0,7.0,14.0,10.0,5.0,4.0,3.0,0.0,0.0,0.0,2013-14
26/12/13,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda35,1.0,1.0,D,1.0,1.0,D,5fc451059280f04a4cad63c8,20.0,7.0,3.0,4.0,8.0,12.0,12.0,2.0,3.0,2.0,0.0,0.0,2013-14
26/12/13,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda3d,1.0,3.0,A,0.0,0.0,D,5fc451059280f04a4cad63d5,12.0,29.0,5.0,8.0,11.0,6.0,0.0,10.0,1.0,1.0,0.0,0.0,2013-14
28/12/13,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda43,1.0,1.0,D,1.0,1.0,D,5fc451059280f04a4cad63d3,7.0,17.0,3.0,3.0,13.0,9.0,2.0,8.0,3.0,2.0,0.0,0.0,2013-14
28/12/13,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda4b,2.0,2.0,D,1.0,0.0,H,5fc451059280f04a4cad63d7,16.0,21.0,7.0,9.0,14.0,10.0,6.0,6.0,3.0,2.0,0.0,0.0,2013-14
28/12/13,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda37,6.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63e1,21.0,5.0,13.0,2.0,11.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,2013-14
28/12/13,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda47,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d8,23.0,9.0,4.0,4.0,12.0,7.0,12.0,5.0,1.0,1.0,0.0,0.0,2013-14
28/12/13,5fc4529d9280f04a4cadda40,5fc4529d9280f04a4cadda41,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63d5,15.0,7.0,4.0,3.0,11.0,10.0,8.0,3.0,4.0,3.0,0.0,0.0,2013-14
28/12/13,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda35,3.0,3.0,D,1.0,2.0,A,5fc451059280f04a4cad63da,16.0,22.0,6.0,7.0,10.0,13.0,6.0,5.0,3.0,2.0,0.0,0.0,2013-14
29/12/13,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda4d,2.0,1.0,H,2.0,1.0,H,5fc451059280f04a4cad63cb,11.0,8.0,5.0,4.0,17.0,17.0,4.0,2.0,4.0,1.0,0.0,0.0,2013-14
29/12/13,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda3b,2.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63d4,9.0,12.0,4.0,2.0,9.0,14.0,2.0,3.0,2.0,4.0,0.0,0.0,2013-14
29/12/13,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda3d,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63cd,11.0,11.0,3.0,5.0,10.0,8.0,4.0,1.0,0.0,3.0,0.0,0.0,2013-14
29/12/13,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda3c,3.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cf,20.0,2.0,7.0,1.0,6.0,14.0,6.0,1.0,2.0,2.0,0.0,0.0,2013-14
01/01/14,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda3e,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d0,28.0,8.0,6.0,2.0,6.0,11.0,12.0,2.0,1.0,2.0,0.0,0.0,2013-14
01/01/14,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda40,1.0,1.0,D,1.0,1.0,D,5fc451059280f04a4cad63da,13.0,8.0,4.0,5.0,12.0,10.0,9.0,4.0,2.0,1.0,0.0,1.0,2013-14
01/01/14,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda38,2.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63d4,30.0,11.0,11.0,3.0,6.0,5.0,12.0,4.0,2.0,1.0,0.0,1.0,2013-14
01/01/14,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda39,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d1,17.0,10.0,6.0,0.0,15.0,15.0,3.0,4.0,1.0,2.0,0.0,0.0,2013-14
01/01/14,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda49,1.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63cb,16.0,9.0,6.0,4.0,7.0,7.0,13.0,2.0,2.0,1.0,0.0,0.0,2013-14
01/01/14,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda46,0.0,3.0,A,0.0,0.0,D,5fc451059280f04a4cad63c7,12.0,11.0,2.0,5.0,13.0,10.0,6.0,8.0,4.0,1.0,0.0,0.0,2013-14
01/01/14,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda36,1.0,1.0,D,0.0,0.0,D,5fc451059280f04a4cad63d8,10.0,16.0,4.0,4.0,16.0,11.0,2.0,5.0,4.0,1.0,0.0,0.0,2013-14
01/01/14,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda4c,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63ca,17.0,13.0,1.0,5.0,8.0,11.0,10.0,2.0,4.0,3.0,0.0,0.0,2013-14
01/01/14,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda3f,2.0,3.0,A,1.0,1.0,D,5fc451059280f04a4cad63d5,15.0,14.0,4.0,4.0,5.0,10.0,8.0,6.0,2.0,5.0,0.0,0.0,2013-14
01/01/14,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda3a,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63dd,13.0,9.0,4.0,3.0,7.0,15.0,3.0,4.0,0.0,0.0,0.0,1.0,2013-14
11/01/14,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda38,0.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63dd,19.0,10.0,7.0,3.0,7.0,16.0,8.0,7.0,1.0,3.0,0.0,1.0,2013-14
11/01/14,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda40,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cf,23.0,12.0,5.0,3.0,7.0,14.0,10.0,5.0,1.0,2.0,0.0,0.0,2013-14
11/01/14,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda4b,1.0,4.0,A,0.0,2.0,A,5fc451059280f04a4cad63da,17.0,10.0,5.0,6.0,15.0,13.0,10.0,6.0,3.0,3.0,0.0,0.0,2013-14
11/01/14,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda46,0.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63d4,10.0,14.0,2.0,5.0,12.0,7.0,1.0,7.0,2.0,1.0,0.0,0.0,2013-14
11/01/14,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda43,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d7,16.0,13.0,5.0,2.0,9.0,10.0,3.0,5.0,0.0,2.0,0.0,0.0,2013-14
11/01/14,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda35,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63cb,18.0,4.0,5.0,2.0,11.0,17.0,4.0,4.0,1.0,2.0,0.0,0.0,2013-14
11/01/14,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda47,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63cc,10.0,14.0,4.0,2.0,12.0,12.0,5.0,11.0,1.0,2.0,0.0,0.0,2013-14
12/01/14,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda3f,0.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63ca,13.0,14.0,5.0,6.0,18.0,15.0,5.0,6.0,4.0,2.0,0.0,0.0,2013-14
12/01/14,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda4d,3.0,5.0,A,2.0,2.0,D,5fc451059280f04a4cad63c8,13.0,13.0,4.0,9.0,10.0,8.0,11.0,2.0,1.0,1.0,0.0,0.0,2013-14
13/01/14,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda3d,1.0,2.0,A,0.0,2.0,A,5fc451059280f04a4cad63c9,11.0,8.0,5.0,4.0,12.0,9.0,3.0,5.0,2.0,2.0,0.0,0.0,2013-14
18/01/14,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda37,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63cd,22.0,8.0,8.0,2.0,5.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,2013-14
18/01/14,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda3c,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d4,12.0,17.0,6.0,2.0,9.0,13.0,4.0,3.0,0.0,2.0,0.0,0.0,2013-14
18/01/14,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda4c,2.0,2.0,D,1.0,2.0,A,5fc451059280f04a4cad63d0,14.0,12.0,6.0,3.0,14.0,18.0,2.0,3.0,1.0,4.0,0.0,0.0,2013-14
18/01/14,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda3e,4.0,2.0,H,2.0,1.0,H,5fc451059280f04a4cad63c9,24.0,7.0,9.0,6.0,6.0,5.0,10.0,7.0,2.0,0.0,0.0,0.0,2013-14
